"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"S100A12",53.0802593342966,1.22330906365063,0.315919266796915,3.87222050764323,0.000107848313215742,0.00520345828556615,"Up"
"IL32",859.047838120702,1.2186263445408,0.119748635980256,10.1765363301651,2.52385367002143e-24,9.50597272618395e-22,"Up"
"SLC6A14",1661.25291949634,1.216080005962,0.109473772502926,11.1084141722575,1.14169012071894e-28,5.33214953980575e-26,"Up"
"CYP27B1",92.6289157036994,1.2034790162372,0.242085089600739,4.97130582565843,6.65034485975834e-07,5.79473332705511e-05,"Up"
"ITGB3",91.5271979181073,1.19604207191873,0.237260502410064,5.04105006846683,4.62984303047346e-07,4.22328493936001e-05,"Up"
"SERPINB4",42.3094729182576,1.1877494802478,0.377364330807253,3.14748741012956,0.00164680197589408,0.0460001432309553,"Up"
"C6orf223",45.1994084701523,1.15250253264166,0.353478800975319,3.26045728757051,0.00111232719054404,0.0338579474766356,"Up"
"P2RY6",44.589066274588,1.13520110534726,0.333813922781258,3.4007002940112,0.000672134753058512,0.0235671032333669,"Up"
"MAFF",447.804187344372,1.13116780567098,0.134235943490907,8.42671326512192,3.55509577177781e-17,8.83176558112292e-15,"Up"
"STAT5A",62.5999732753755,1.11823535864368,0.290222368889443,3.85302953360448,0.0001166653122165,0.00553733408715388,"Up"
"S100A9",12324.4794767029,1.10538744051915,0.0909120488056894,12.1588662343508,5.14680278785733e-34,3.33855940839012e-31,"Up"
"FAM167A",47.4470574272244,1.09681945878938,0.317180954783552,3.45802433042633,0.00054415223970443,0.0198547548462154,"Up"
"MMP13",70.5689148995233,1.0911418268527,0.29485524029539,3.70060177923099,0.000215088787842252,0.00944126574002307,"Up"
"IL1A",2102.34869329309,1.07006299617931,0.134198035835492,7.97376049148036,1.53917692426301e-15,3.39083580522545e-13,"Up"
"IL1B",4404.44506142195,1.06052058073663,0.0984785405426072,10.7690525762594,4.81934792854633e-27,2.00966808620382e-24,"Up"
"MAP3K8",70.3865914799137,1.05888543123392,0.255799498830239,4.13951331443635,3.48043401682956e-05,0.00193512131335724,"Up"
"EDN1",254.718212089883,1.0582464167726,0.166128293303251,6.37005530924747,1.88960045002444e-10,3.06430206312297e-08,"Up"
"TLR2",119.682348420476,1.04700869419267,0.252451958923304,4.14735816928543,3.36333690796658e-05,0.00187896276255588,"Up"
"EPSTI1",98.2007894310205,1.04274717297293,0.253348445633537,4.1158617348742,3.85735502475275e-05,0.00211448250089263,"Up"
"TYMP",374.375972705617,1.03837472238564,0.18941530926319,5.48199998418727,4.20544270685762e-08,4.58904196684762e-06,"Up"
"IVL",2146.92313060263,1.03585340527044,0.134418291359364,7.70619381331901,1.29625718616674e-14,2.70269623315765e-12,"Up"
"SOCS3",190.10178432288,1.03512151180444,0.181985732128631,5.68792673852476,1.28590962726419e-08,1.59726391573795e-06,"Up"
"PSMB9",70.7797733757763,1.01338237855605,0.311210794954279,3.25625715748366,0.00112891454455124,0.0342368992783902,"Up"
"PDGFB",226.320645419222,1.0125780097847,0.16547602419267,6.11918261104533,9.40565688433895e-10,1.40795448437874e-07,"Up"
"ADAM8",198.365880233559,1.01246570078175,0.191239945542042,5.29421663404086,1.19527672090375e-07,1.25730189128578e-05,"Up"
"KRT4",355.666885839994,1.01106256524415,0.182856460370227,5.52926904084803,3.21567854604755e-08,3.59696103182735e-06,"Up"
"HELZ2",195.890990942952,1.00847548998076,0.235033631276951,4.29077100371403,1.78053849867292e-05,0.00109418776371079,"Up"
