"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"HIVEP1",282.727684978479,2.01884533421038,0.189270547142265,10.6664526768283,1.46097934026513e-26,4.88278775241143e-25,"Up"
"SOCS1",82.7158421572479,2.01863059464048,0.34621572516715,5.8305572159263,5.52425926855598e-09,4.15829077554427e-08,"Up"
"IL15",117.010663639204,2.01722221380388,0.225933182088446,8.92840172991589,4.32207597488747e-19,9.25958601594269e-18,"Up"
"SUSD3",13.3441086824675,2.01544688922912,0.595840331451056,3.38252847758876,0.000718218310059369,0.00206171096655384,"Up"
"STX19",99.8617261578594,2.01480293837735,0.328020279473806,6.14231212048656,8.13288475067649e-10,6.965363397021e-09,"Up"
"OPTN",1915.53695567971,2.00768604659233,0.113827475188643,17.6379739888375,1.25894449641615e-69,1.20445430332699e-67,"Up"
"TYMP",874.587359216896,2.00704823135666,0.172668084107624,11.6237360351185,3.12179604934843e-31,1.28280229136012e-29,"Up"
"TUFT1",1909.70181830767,2.00652539834231,0.125096643429596,16.0398020548934,6.73687371318537e-58,5.41238706713796e-56,"Up"
"MPZ",19.4674893265906,2.00609072574697,0.496923826954062,4.03701858702063,5.41347813480304e-05,0.000202892109639613,"Up"
"HERC6",609.204685417635,2.00481945144563,0.153695234234885,13.0441224246535,6.86428216007292e-39,3.62995984439637e-37,"Up"
"SOD2",2001.5851994672,2.00202080424329,0.114901819112166,17.4237520320626,5.44842156786767e-68,5.13421560226207e-66,"Up"
"MB",14.6003818891768,2.00039455510755,0.565110107857832,3.53983148999133,0.00040038259204788,0.00122449854224892,"Up"
"ST6GALNAC5",59.3148889109582,1.99533199064788,0.297988707343376,6.69599867873059,2.14203657768892e-11,2.22974621496472e-10,"Up"
"HCG26",10.3474528001421,1.99302039109525,0.66502815449664,2.99689626314207,0.00272743507817359,0.00681478146625788,"Up"
"ADM2",423.507208774437,1.99043955807625,0.175403995465655,11.3477435493536,7.61013012564685e-30,2.94375805138062e-28,"Up"
"EDN1",1092.81118563563,1.98938112876581,0.118847881399581,16.7388859215527,6.82536856877802e-63,6.0668329271273e-61,"Up"
"CD22",232.607736525265,1.98892212664329,0.180494917243993,11.0192694454363,3.08553065639721e-28,1.12415568943681e-26,"Up"
"NMI",935.8183617964,1.98788482493058,0.136886017439212,14.5221905211272,8.76634277626944e-48,5.78255652710447e-46,"Up"
"PLAUR",2385.21401366999,1.98782376269056,0.14082046018417,14.1160152444525,3.02626017912482e-45,1.89640594124857e-43,"Up"
"PNRC1",951.722633045839,1.98750998604367,0.152793772035125,13.0077944903852,1.10484989380103e-38,5.81810240294469e-37,"Up"
"REL",51.8321506373873,1.98628921379088,0.335195694368208,5.92575992819575,3.10856450930804e-09,2.43193751530322e-08,"Up"
"DNAJB4",312.681699143767,1.98381094276387,0.207962124103355,9.53928967266145,1.43813956677851e-21,3.63391193355546e-20,"Up"
"SUN3",61.8685956458907,1.9827461467062,0.30193416380079,6.56681616199739,5.14024421147054e-11,5.06069761998117e-10,"Up"
"TRIM14",683.838785975357,1.97980442716091,0.148286901040571,13.3511754124475,1.16594521636893e-40,6.42975105517904e-39,"Up"
"CREBRF",347.712131198115,1.9755506726307,0.1864312049249,10.596673842378,3.08767124135535e-26,1.02104970100018e-24,"Up"
"FLJ21408",8.17194861181185,1.97553142663818,0.746124393064842,2.64772395193156,0.00810356657770344,0.0177307960751322,"Up"
"ERN1",112.724110277243,1.96637485248751,0.251054125383316,7.83247377227996,4.7836300901823e-15,7.32924644501892e-14,"Up"
"RND3",3244.85589356963,1.96173670759603,0.138802475596413,14.1332976891568,2.36790927211144e-45,1.49130687976747e-43,"Up"
"NR1D2",341.408540491954,1.95395594830394,0.185024463941452,10.5605275468991,4.54102525347613e-26,1.48597048307615e-24,"Up"
"ZBTB43",242.563964981565,1.95375386206135,0.18338223772983,10.6539972804767,1.67034969969672e-26,5.56768425167527e-25,"Up"
"CXXC4",44.7437869922201,1.95240067189099,0.346843390107089,5.62905543994417,1.81199155028928e-08,1.25606693029732e-07,"Up"
"MTHFD2",2788.19643959954,1.95046756378264,0.126904267460969,15.3695979087743,2.61788796736278e-53,1.92999940558575e-51,"Up"
"GLI2",79.8627756650646,1.95032502671935,0.288815270719093,6.75284593457758,1.4497286420572e-11,1.54502117949854e-10,"Up"
"APOBEC3F",384.674363673677,1.94876650715576,0.154186496433998,12.6390219132449,1.28644244916124e-36,6.42349928897923e-35,"Up"
"CNKSR3",115.891077393055,1.94810901445192,0.238491954816686,8.16844750989321,3.12383257284254e-16,5.28353490356755e-15,"Up"
"PARD6B",552.067130406613,1.93777395114529,0.183743621830588,10.5460746437878,5.29638551504499e-26,1.71400771042328e-24,"Up"
"NKD2",11.9632329189442,1.93425503575674,0.664360070791561,2.91145588182647,0.00359748707591464,0.00869404271547208,"Up"
"ZNF385C",135.777049698767,1.9339030984766,0.207836483283998,9.30492600682633,1.34085664214874e-20,3.18275687425193e-19,"Up"
"PDE4D",150.371803347402,1.93135340856825,0.268763727065307,7.18606424184222,6.66856764806337e-13,8.18581374467955e-12,"Up"
"ETV3",219.958489322165,1.92761313502798,0.213339583606805,9.03542184923666,1.6337107389234e-19,3.62394631697823e-18,"Up"
"SAA2",425.728301533699,1.92449105779893,0.207442478114711,9.27722747669226,1.73945819795735e-20,4.1055799613935e-19,"Up"
"ADORA2A",47.8829782125606,1.9206096026298,0.34944305454368,5.49620196383021,3.88058060105104e-08,2.55303499595657e-07,"Up"
"SP140L",886.801169861187,1.91925574141382,0.137936607240307,13.914041963278,5.20527275930732e-44,3.19792566139209e-42,"Up"
"CDC14A",97.755720299742,1.91606645015754,0.236369864664412,8.10622137842273,5.2218266014172e-16,8.71440117118e-15,"Up"
"GSDMB",5990.43546972701,1.91567182464787,0.118440788606931,16.1740887339531,7.68260508369797e-59,6.29320846496645e-57,"Up"
