"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"MAMLD1",50.6091680190021,-1.33526062332881,0.330620996187875,-4.03864436537493,5.37610018432822e-05,0.000391276768971107,"Down"
"IL6R",227.26668135792,-1.33469937974109,0.172524601994695,-7.73628435776438,1.02364375361729e-14,3.33454704471352e-13,"Down"
"TDRKH",28.350029422,-1.33403496799224,0.414441247122836,-3.21887596192096,0.00128694141074989,0.00629890898484946,"Down"
"NFE2L3",27.4809064525099,-1.33196387948867,0.435298839971487,-3.05988382504284,0.00221422863144786,0.00998958397464077,"Down"
"DHCR7",431.345736844286,-1.32741135233513,0.141215098895734,-9.39992509806062,5.46019272229714e-21,3.13061171942648e-19,"Down"
"ANKRD1",84.753095190029,-1.32623440634373,0.251521806114603,-5.27284066073955,1.3432818222387e-07,1.71166026518282e-06,"Down"
"PLEK2",23.3678515667992,-1.32496962506974,0.494074842447019,-2.68171845890296,0.0073245073692931,0.027285084629909,"Down"
"STK32B",81.353204463869,-1.31803873608256,0.254171671885868,-5.18562405599004,2.15292717891014e-07,2.62466514628099e-06,"Down"
"PCDHAC1",42.3808087711676,-1.30410731608796,0.351066773827225,-3.71469877901281,0.000203445892344202,0.001261697709021,"Down"
"PLXNA2",86.5953535609776,-1.30046138201106,0.255000543069346,-5.09983769586488,3.39944854669655e-07,3.93452889100944e-06,"Down"
"AP1M2",100.791771801355,-1.30010087636683,0.233342821063244,-5.5716343465928,2.52360648226024e-08,3.6105151537225e-07,"Down"
"P4HA2",217.952133526428,-1.29938450765102,0.169585078402535,-7.66213938095866,1.8286102471429e-14,5.74069921628955e-13,"Down"
"CORO6",24.3216314601808,-1.2989379271451,0.471614709080682,-2.75423540049699,0.00588294379986674,0.0227326253082861,"Down"
"STPG1",25.6353935610951,-1.29858334636103,0.446802060989224,-2.90639515736779,0.00365619400113885,0.0152936689353816,"Down"
"CGN",75.8467204947835,-1.29382785460689,0.265640547830529,-4.8705962443366,1.11261989172233e-06,1.16531787795084e-05,"Down"
"COL4A6",41.3855857963897,-1.29003907552748,0.345820003148965,-3.73037725921188,0.000191193269283991,0.00119673555639638,"Down"
"GLP2R",48.3685621388344,-1.28952619328168,0.322591772738361,-3.99739330713668,6.40438415579125e-05,0.000454647493848145,"Down"
"G6PD",3348.76773073014,-1.28782385804079,0.105895561557519,-12.1612637876356,4.99794443496673e-34,6.30886361072155e-32,"Down"
"TINAGL1",21.9703851666916,-1.28188002035135,0.466820877024951,-2.74597834724267,0.00603307452819105,0.0231944153339528,"Down"
"GPT2",41.4006546509399,-1.2742941193602,0.353978983130835,-3.59991462795181,0.000318321675013911,0.00186502693594963,"Down"
"DCLK1",18.0764048526801,-1.2732223487172,0.51487374353944,-2.47288265267632,0.0134028143988986,0.0449530320746895,"Down"
"ANXA9",38.3812972434818,-1.2721479266609,0.360463667963669,-3.52919875072989,0.000416819961148761,0.00237471757837362,"Down"
"OGDH",412.019799775804,-1.26897186164084,0.136324923781038,-9.30843624515083,1.29728172869313e-20,7.17829223210197e-19,"Down"
"NIPAL3",57.8989266935895,-1.26660781603556,0.308610006901647,-4.10423443086609,4.05655956520171e-05,0.000305515157309598,"Down"
"JUP",806.731871447882,-1.26491451957252,0.130127682615367,-9.72056440374313,2.46411827743733e-22,1.60538630569815e-20,"Down"
"CD81",476.838088915772,-1.26426798864343,0.130527671711909,-9.68582348908992,3.4640552379818e-22,2.23284156243955e-20,"Down"
"SH3BGRL3",201.828873074784,-1.25720239375623,0.179614431958186,-6.99945087958695,2.56967651583365e-12,6.27809274574035e-11,"Down"
"LDHD",21.826433329658,-1.25436463814775,0.479148438302408,-2.61790405201338,0.00884716776393323,0.0318887504352596,"Down"
"FAM171A1",70.2418766203654,-1.25038625654253,0.275522217151811,-4.5382411243213,5.672537698956e-06,5.19182868851577e-05,"Down"
"GSN",406.42733311869,-1.24925776657931,0.13526978281864,-9.23530548026546,2.57550045895375e-20,1.39954773818841e-18,"Down"
"TECR",93.8402958928036,-1.24895561845889,0.250153533643896,-4.99275624959521,5.95236607567775e-07,6.545442114797e-06,"Down"
"ADRA1B",33.004270294722,-1.24731222257655,0.439517548479514,-2.83791222191595,0.00454096686392099,0.0183424788189982,"Down"
"NOMO3",21.5169382125283,-1.24590067733484,0.511350323911951,-2.4364914209957,0.0148305212434813,0.0487961597688043,"Down"
"TRAFD1",173.656554812115,-1.2424414240436,0.18619553783464,-6.67277765349569,2.51006545217472e-11,5.3835350706997e-10,"Down"
"CDC42EP1",170.363164685288,-1.24001069478832,0.201724196486078,-6.14705977958326,7.8932386963688e-10,1.42974987328247e-08,"Down"
"GALNT5",97.8563658133731,-1.2295862737085,0.250521431471318,-4.90810812666651,9.19591539344735e-07,9.71544051768047e-06,"Down"
"SUN2",186.109253064694,-1.2235952631087,0.187752247559055,-6.51707385139999,7.16921344590061e-11,1.44313170327946e-09,"Down"
"P2RY2",26.2518268222795,-1.22263752481543,0.473647000845689,-2.58132643642298,0.00984214675315498,0.0347616247026325,"Down"
"TM4SF4",635.437616289557,-1.21529997336864,0.12008440006498,-10.1203817707464,4.48662144739633e-24,3.23624277973504e-22,"Down"
"SLC9A3R1",247.350492973204,-1.21526951665129,0.161763739507684,-7.51262007387978,5.79555421705202e-14,1.66818351549255e-12,"Down"
"MSMO1",466.251097686415,-1.2111423107833,0.142072615815592,-8.52481179311393,1.5305848222356e-17,6.57717265101101e-16,"Down"
"HOXB13",23.2789443270523,-1.20531886495612,0.460720199395162,-2.61616240516147,0.00889242507999607,0.0319655103090499,"Down"
"TUBB2A",81.5366033917116,-1.20453420708287,0.253402773676481,-4.75343734248426,1.99987101420984e-06,2.0078241052357e-05,"Down"
"DARS2",115.59815433341,-1.1959061750299,0.214580174546249,-5.57323703160725,2.50048983057916e-08,3.58167089443951e-07,"Down"
"ACOX3",45.2130882522713,-1.19523606640202,0.345881539418999,-3.45562260538605,0.000549023436034125,0.00302549613363416,"Down"
